4149140	708	WagnerWarrior	7855.45	98.96300506591797	51706	8262043	501506	57430	14188273018	80669096804	41	681	754	US	99
2133381	709	Rinzler	7853.32	99.19837188720703	56607	10947680	610115	50669	9418416780	132112147334	14	346	174	ID	7
3973608	710	Master	7853.03	99.10076904296875	34050	5534676	405988	42074	8920461180	50541706576	43	527	299	IL	4
1489475	711	muchy	7848.26	99.41216278076172	84682	13819622	689858	62721	24402668009	162142805060	233	1755	762	JP	69
3675733	712	MrPopCraft	7846.31	98.96875762939453	69997	9242031	770542	89242	7574281108	73925089535	15	387	283	CA	31
579370	713	SKaiBlue	7846.06	99.16970825195312	79762	20427014	962548	86822	29449779707	264013157922	89	1332	150	TW	20
5330236	714	pyrowar56	7845.13	98.71551513671875	97435	19763466	1299635	114355	59832157719	225474372437	255	2760	561	US	100
4042982	715	Freyja	7844.22	98.34896087646484	28195	3875310	412324	36786	6265108448	28102002584	39	478	417	KR	72
2176282	716	Blackskyline	7843.54	98.49368286132812	46472	16021315	1229834	110413	31251437395	168777041736	25	951	721	HK	15
2823017	717	pattrik	7843.05	98.51258850097656	98350	14897212	1605911	207929	19204294004	129542432980	89	779	637	CA	32
2706417	718	Dzui	7842.76	98.94371032714844	18803	3549451	340620	35245	9596029239	32070878208	215	641	278	CA	33
4764882	719	gpdl	7841.5	99.3361587524414	75223	13373404	1121949	106446	7843057660	109113429309	22	321	333	KR	73
3618773	720	pyccknn	7841.21	98.31739044189453	83309	21783046	2102949	258942	33867103809	176366089023	49	1142	1701	BR	20
676188	721	wavezz	7840.26	99.03482818603516	70547	12054152	773213	74566	21486187659	112134696329	274	1477	764	DE	36
4704608	722	sonic_gamer96	7832.62	98.77994537353516	97912	14349533	1442171	206271	13674793980	87147523537	44	698	1253	IT	8
6390912	723	Timowoof	7831.49	98.20247650146484	48149	9832644	1193034	98717	18787434105	78743907023	38	958	1260	US	101
1587427	724	- Eucliwood -	7831.08	99.31439208984375	108725	13290300	776839	85851	18077965860	119517909178	101	1163	399	VN	3
7133185	725	ABERON	7830.89	99.3529052734375	60538	11514234	599662	57020	18358295922	121820937006	70	759	779	RU	27
4868749	726	TinyLoliGirl	7828.72	98.57372283935547	66925	12855562	889309	90474	17151296735	125351244297	39	552	796	EE	2
3589423	727	Naxurin	7822.92	99.56693267822266	134231	28063603	1368500	149548	43477751506	275360796286	834	1643	753	ES	6
1646474	728	zxxzxxz	7822.67	98.96015930175781	68714	13894318	1250703	133952	22262617756	134799326044	76	1392	655	TW	21
461720	729	Dungeon	7821.94	98.7927017211914	148438	27692983	1767564	144904	36745712265	304645483697	212	2472	507	KR	74
4940765	730	- Bastian -	7821.04	99.10123443603516	33478	11295160	671024	62832	20213691798	113612802454	12	576	1036	CL	11
7263333	731	[- Creepy -]	7818.2	98.91726684570312	37657	8201529	674647	68921	16030580630	70749426546	51	534	1001	GB	28
926614	732	rinkon	7818.01	98.88948822021484	134162	28845504	2538996	220968	47289721390	286170264464	131	2520	708	CN	29
4096595	733	Yohei	7814.98	99.29900360107422	31405	7541146	699618	96883	11056455021	61519615683	330	813	329	GB	29
2263344	734	Feraza	7814.8	99.30779266357422	71808	12837441	653456	73172	21073272023	138594058869	636	1320	915	DE	37
3711142	735	_iV_	7811.53	98.7371826171875	67789	12951888	780022	69833	16610990472	101059509265	51	840	1101	JP	70
5054798	736	Timpai	7810.33	98.01234436035156	75851	14228182	1411795	139652	22066611613	118794920891	56	1166	1130	NL	10
2968970	737	HiverK	7808.59	97.18070983886719	130902	17009823	2596177	310709	16686639677	98311713616	80	1151	1245	TW	22
655267	738	dopedick donkle	7808.5	98.5897216796875	78421	17538642	1454125	124177	19531423488	172895790622	17	893	635	AU	20
371546	739	froon	7807.72	99.19807434082031	83564	17717890	1318416	106051	54889545333	197644725413	64	4136	2377	JP	71
2368367	740	Nenko	7803.41	99.1826171875	27248	6425455	288090	31256	14644651300	76910860930	104	497	351	FI	13
4871378	741	Braixen	7797.53	98.24687194824219	43565	8733078	1032333	111192	17276843240	73053379562	114	759	840	ID	8
2597452	742	VXB	7797.08	99.21495819091797	93189	14220829	937222	98170	18788521317	134324333281	131	886	745	NO	11
657404	743	Potofu	7796.47	99.5632095336914	69865	20407227	732312	58907	36547113659	275643830582	1390	1363	20	JP	72
6135442	744	TTG	7787.08	97.95519256591797	77705	11798580	1050744	103641	20993231628	109592365473	10	856	841	AU	21
2330112	745	-Akky	7783.76	97.70320129394531	68075	11641846	1026042	86171	12925028304	73869547653	16	568	1059	JP	73
3623465	746	XII	7783.72	97.87039184570312	77247	13168622	1200541	159391	20466731956	89879551391	194	1409	1590	SE	14
4418213	747	yummy pillow	7782.88	99.08935546875	42362	7654233	536590	66496	16810649706	73693195133	106	693	488	SE	15
2106057	748	Illkryn	7782.49	99.05946350097656	153398	23075213	1916554	192609	40238256943	205995024744	165	2940	1753	AU	22
1428960	749	xiAmME	7780.81	99.398681640625	114867	20903073	1235142	143962	27194013807	199578988454	179	1487	592	IT	9
2868952	750	Mya	7776.71	98.12104034423828	57864	10336186	922330	82121	18466201985	101802518575	14	652	886	KR	75
4086716	751	PdPr0x_	7776.71	98.1059341430664	102583	14340520	1585173	210701	18108005586	128142543130	28	488	698	ES	7
3297385	752	Terra	7773.68	98.47565460205078	96687	13502713	1253440	146516	16277723246	105356368367	31	661	878	US	102
3115283	753	Shiny Chariot	7773.66	98.76560974121094	97631	11814844	826210	76206	10443049867	106533902971	24	475	267	DE	38
796613	754	Ranker	7771.33	98.71276092529297	43875	11525423	904416	82626	23661118211	122643319766	19	892	690	KR	76
1349849	755	Hanatan	7771.27	98.86426544189453	99893	23229814	1785805	155164	29926361603	266216744147	111	1858	328	CN	30
1155871	756	Raindrop	7771.11	99.14706420898438	74798	15049899	798320	80090	35869233504	160983145810	162	1862	1286	SG	13
4250296	757	thaibuy	7766.85	98.88103485107422	49749	8645606	625699	67783	20817361329	99494039811	85	950	639	US	103
4848200	758	Ultraplex	7766.31	98.88399505615234	73861	14246253	1036470	120263	14561831408	120281191732	74	699	666	RS	3
684433	759	taku	7761.03	98.77362060546875	48050	12009520	647927	47241	52100585911	159048058611	204	3175	1076	NL	11
2222447	760	RyuuBei	7758.91	99.07292175292969	70263	13892847	763123	74052	36601402599	177202520937	203	1688	792	FR	29
2657537	761	Ruchika	7757.11	99.27471160888672	157487	32500023	1454832	140908	61593801249	342404438940	890	2616	1089	JP	74
3621226	762	Kamykazi	7756.93	99.03936004638672	111395	16923794	1725979	190841	20431796569	146184342676	27	846	828	US	104
2542633	763	Another6_4	7755.51	97.24457550048828	134379	21303023	2184918	172013	26632564745	188525589896	29	1295	739	HK	16
7415910	764	Avenito	7754.94	98.43746185302734	65007	8929907	991799	114691	11744904373	86705078156	44	470	506	CZ	5
3644289	765	norbertosnt3	7751.35	99.01522064208984	75007	14831149	890915	76552	18486867831	148642374713	42	907	725	BR	21
5412451	766	Y4ong	7750.16	99.20198059082031	146668	19914455	820293	57698	15795920833	151822142539	57	788	948	KR	77
6702666	767	prhtnsm	7748.62	98.36767578125	49777	12867647	1230464	78779	23069686623	145539770345	42	871	622	DE	39
2468119	768	Diulenomo	7747.96	98.75849914550781	57386	14678486	1541595	202182	20565894994	112943453793	147	1256	755	HK	17
2190588	769	Hakurai	7747.73	99.02144622802734	141512	18050017	1232304	139539	18190082701	128991292654	62	866	1109	EE	3
4542811	770	Uzairr	7746.63	99.04044342041016	66119	10720483	777897	68423	9429596508	83548558910	6	486	612	GB	30
4192842	771	-Kurisu	7743.76	97.84252166748047	102673	13598669	997392	102486	14054136073	100909985302	80	617	534	CA	34
2595374	772	Rika_Desu	7743.18	98.06827545166016	125557	15922795	1176309	123323	10761025838	109080851417	35	547	804	KR	78
3188017	773	Criss	7742.57	99.05318450927734	59430	16175548	1051350	122336	34961926912	155253391142	98	1391	2056	CL	12
1503557	774	r0beRT	7739.29	98.86285400390625	34440	11025856	833071	66882	34086566416	132035469401	160	2074	859	CN	31
6076529	775	Chitogod	7738.48	98.86570739746094	38265	8028098	530440	43152	16743970136	102337945598	12	576	483	KR	79
6024502	776	[- Momo -]	7738.28	98.73731231689453	71373	12485210	1286541	139891	12017719451	83677389047	21	532	687	CL	13
4507345	777	Yufina	7735.51	97.86026000976562	65792	16869619	1215431	86814	41088842837	207965110316	350	1939	1085	CN	32
3181083	778	Nega	7734.67	99.11225128173828	88278	12985380	1005286	158200	14441171263	85227469075	203	710	829	GB	31
4798100	779	Shizukka Senpai	7733.96	98.94829559326172	56250	7408326	761536	96904	8739481953	58065890523	112	457	325	FR	30
1671598	780	Bites	7731.37	99.11934661865234	22741	6845473	602570	71902	14365005095	74598751152	113	602	397	CA	35
1201224	781	Imamoto	7729.32	99.27588653564453	72689	20998181	817372	79030	57649539213	301131994068	794	2783	1225	DE	40
3186952	782	skyegrey	7728.07	98.86976623535156	40619	9520157	669046	96809	16515018456	95183300306	37	590	778	US	105
3600441	783	Jimzzyyy	7723.24	98.95940399169922	76166	20542272	1353275	170577	35581417488	196992789962	191	1408	1136	GB	32
2038320	784	lndex	7719.53	98.71717834472656	68839	14979602	1280918	115253	16543692730	125530448086	81	1193	674	MX	6
4073572	785	Proteus	7718.21	98.9327163696289	73229	10398781	622104	60654	10697320445	94542242058	100	600	517	GB	33
6673790	786	_Kumiko-chan_	7717.35	98.76590728759766	73957	14072590	1053829	74502	26625542250	155736552882	48	1205	989	VN	4
5325213	787	KevstracK	7715.55	98.57222747802734	65322	10738855	932991	116413	14916804126	86969404625	72	788	781	MX	7
3299660	788	[ - Horo - ]	7715.49	98.69950866699219	118280	19952397	1650373	201609	16228883204	153516098965	43	902	776	DE	41
6149947	789	Hranolka	7713.51	99.42713928222656	93787	13534657	839011	113561	25633290428	150195410959	1658	999	362	SK	3
7246165	790	DarkenedShad	7713.48	98.52706146240234	57022	7293777	651636	62743	7356239183	54955240817	12	421	400	PH	8
2633472	791	SutiBu	7713.01	98.74365997314453	91567	13496801	1371877	189379	16120055711	119195945130	22	859	604	GR	3
3188127	792	Tobirama Senju	7712.84	97.64964294433594	93492	12409029	1162275	101127	13975455802	101492653781	12	672	639	US	106
3792472	793	Woey	7712.21	99.39868927001953	124554	21800870	836666	84029	44713565669	250452333382	1150	2930	930	US	107
4707843	794	WhoYouTalkinTo	7711.59	98.12703704833984	29699	8719164	761551	72786	9933922276	55774697624	26	282	812	KR	80
3621552	795	Chaoslitz	7709.76	99.88121032714844	77514	12840142	282503	25425	23138271188	194994573378	3201	565	-4	HK	18
6710984	796	Reficul918	7708.37	96.30889129638672	47846	8713162	1229537	95971	19804735466	99511281489	10	683	668	HK	19
1712195	797	Tank A13	7707.75	98.54259490966797	50698	11710338	1381207	199955	17148143128	113930400093	17	815	530	CN	33
6182439	798	Firebool	7706.48	99.41693878173828	89389	18377884	590258	65042	31352357009	240123524131	189	1346	778	RU	28
4180036	799	revurii	7706.39	98.58283996582031	78253	17467245	1441519	137608	20836264755	146205565953	10	626	775	PH	9
1643913	800	- Firmament -	7704.7	98.31228637695312	70272	11823494	1112808	100454	19596158311	108716718123	42	1480	588	HK	20
4814060	801	Jarvis	7704.55	99.1911849975586	78480	11431753	549632	41579	16489622755	101909180670	111	980	834	CA	36
2153336	802	Yuzuru	7702.12	98.55973052978516	167913	19807654	1680662	140547	12729377333	151044459227	261	1051	127	TW	23
4502238	803	zelda101	7697.88	99.4885025024414	109025	22130071	1081932	144361	55089995889	328396913838	1484	2146	1018	US	108
2840499	804	Enhu	7697.76	99.107177734375	97082	22272218	809705	77887	41473409085	263355490268	361	1552	770	AR	8
4601372	805	Rimuru	7696.23	98.33524322509766	63732	8261337	1006855	127743	9427388251	68269690401	30	467	452	KW	1
2122400	806	Quanteck	7696.14	99.01124572753906	127314	22840697	2766088	325771	25709184890	178466566632	93	1107	1240	CA	37
181057	807	5231_Kinoko	7696.14	99.4521484375	220028	30261429	2314234	260412	70573052224	400901946332	693	6918	1220	CN	34
5735327	808	kevjn	7695.46	98.33763122558594	13247	2186947	117170	8715	5924136786	22934244380	16	124	169	DE	42
1872675	809	Game	7694.55	99.33395385742188	101718	21650621	1331588	110114	32090043264	195608808487	190	1941	1063	KR	81
4759050	810	Mortal	7693.83	98.9902114868164	48895	8903595	681094	84085	20368334862	98362090303	124	1093	564	ES	8
3600549	811	arth	7693.46	99.16777801513672	67667	11154924	657435	77653	19735165222	99407384697	115	999	1248	US	109
408088	812	Silleth	7692.84	99.24525451660156	107689	20019598	1075315	99444	26718246922	198231312889	127	1717	707	UY	3
5580827	813	Ferelix	7691.8	98.46270751953125	42038	10375921	1260483	149958	15264430692	91614305542	9	563	622	MX	8
3440388	814	DvxNL	7691.79	98.25792694091797	58852	13407818	1297198	179514	27953903576	107774362429	75	1249	1700	RU	29
8147403	815	Knalli	7690.91	98.78819274902344	33640	8725186	987077	120046	22170754089	76849541625	83	975	1042	DE	43
3682852	816	Megami Aqua	7690.35	99.3102798461914	104425	19364586	1429334	143094	19945987568	149781626989	62	846	797	AR	9
494970	817	ShadowSoul	7686.6	99.4430160522461	155018	24314004	1393239	160501	54347333088	263788489080	1163	4463	1122	DE	44
4757979	818	Boy_314	7686.16	98.71387481689453	48918	11398051	842371	80993	32249522607	141286577405	47	1121	960	US	110
2587424	819	Shield	7685.73	99.05908203125	89084	14174885	897955	88689	20665020401	142582386190	79	838	833	US	111
4899393	820	PajWoj	7684.87	99.29458618164062	82211	12144068	797578	111487	19255573229	114293518605	223	1201	583	PL	32
5459981	821	-Machine-	7684.53	98.45494079589844	61451	11918715	1135895	171464	17475393635	74454089983	130	893	1621	AU	23
2688581	822	404 AimNotFound	7682.63	99.1904067993164	49487	15160169	770218	78836	21017914667	126207734190	129	754	1393	KR	82
2184751	823	Maxe191	7681.77	99.09986877441406	149565	30739819	2409497	370130	52086380241	351119230616	872	2590	363	DE	45
371961	824	serea	7679.04	99.4779052734375	204118	27462495	1080868	125922	31578657345	279795219975	1064	2035	116	JP	75
6203841	825	Kagetsu	7677.67	99.10447692871094	95856	17030696	1070621	93807	14070513841	157674719828	54	771	368	CL	14
5863949	826	Daeuk	7677.66	97.5665054321289	60378	9649973	1139477	118702	7194215479	63887343832	8	298	424	KR	83
4924094	827	Herbayse	7676.98	99.49100494384766	88164	18216519	1441537	185660	22358526180	148985558556	90	853	915	ID	9
3172980	828	xasuma	7674.66	99.18079376220703	86173	24880122	1241611	139371	189479260085	342605827759	4082	15852	3990	US	112
5645667	829	a_Blue	7674.67	95.17668151855469	52952	6788548	1118608	107609	6158825084	46150659476	6	275	223	JP	76
2197761	830	Kanwa	7672.41	98.41168975830078	50564	7950485	1095973	152437	6674039258	47235488550	57	499	357	CL	15
5897889	831	-Rushi-	7668.73	98.90399932861328	41215	7944457	446713	37139	21718032543	87709217943	93	1423	811	IT	10
2538695	832	umii	7668.48	98.80482482910156	35621	6503452	615579	62306	22379880728	85023952894	33	1160	571	IT	11
2476728	833	Shokobear	7666.52	99.21251678466797	81903	15535233	973997	109384	21956045596	153786277049	86	1230	641	DE	46
4734651	834	ZephyrProxy	7665.55	99.1703109741211	97788	12757285	979856	99189	6700118683	110304370518	51	520	129	US	113
1638303	835	OuO	7665	99.02066040039062	121818	28681203	2090650	173223	80690645603	371204416755	791	5092	949	TW	24
2629379	836	Shayna	7664.94	98.61282348632812	36288	9345644	760122	95725	19354695305	63127592646	283	1458	1759	AT	11
6648263	837	Electovoid	7662.73	99.38624572753906	48839	11656707	831430	100147	27332056143	125333081967	68	823	1075	GB	34
4239265	838	- Slice -	7662.73	99.72047424316406	126180	17901398	690696	72099	21068492129	168343231892	430	1198	786	DE	47
7485526	839	TeePee	7661.72	99.23649597167969	62032	7984131	631319	70148	8069064117	53552823099	44	457	640	PL	33
4193171	840	My Rabbit Chino	7660.89	98.86688232421875	49960	8377257	766162	66141	16520775333	96231045390	27	525	530	US	114
3831425	841	Juhmall	7659.71	99.13208770751953	51348	9561488	594394	66406	11724737851	82698372435	43	305	692	US	115
2589649	842	_Degenerate	7656.73	98.59701538085938	65640	14597677	1627612	144551	34426899267	165781754831	13	1029	1056	DE	48
234788	843	YuyuKo sama	7656.04	99.4620590209961	127891	29173167	1138838	128257	47605988618	291814890156	2026	2183	971	TW	25
676857	844	Betbuc	7655	99.43011474609375	59110	16898069	1281181	171508	45811091485	175862141754	138	1713	1579	KR	84
1895489	845	Xenbo	7653.47	98.413330078125	71706	14202452	1119115	114639	15305432574	169278007988	94	514	209	CA	38
697783	846	JappyBabes	7653.12	99.2444076538086	132335	26761333	1743338	165621	34081845102	243763517027	110	1683	878	AU	24
4180985	847	koksu0123	7652.9	98.81864929199219	37724	6356837	579578	68723	7228078490	51319006982	18	289	293	PL	34
1794082	848	_YuriNee	7652.37	98.89354705810547	75537	19687281	1458547	161796	47333014043	220435228305	209	2170	1258	JP	77
456788	849	My Angel Kaoura	7648.62	98.86386108398438	51669	10689055	867059	120333	15666251370	68549158266	51	855	1300	US	116
7315928	850	Python	7647.82	98.69227600097656	105233	19329981	1367077	123706	21341324395	172587908206	82	771	1007	US	117
2229274	851	Xytox	7646.23	98.95700073242188	84795	23906179	1540842	169560	46504057964	321063507487	274	2237	694	SE	16
2649393	852	WardoX	7646.21	97.64057159423828	47307	11375071	1354375	250240	23365293101	100225253608	46	1124	1017	MX	9
2703742	853	RedLeaf	7645.78	98.90312194824219	40725	9824746	677792	65228	26965895869	113057855737	166	1428	694	TW	26
1920049	854	itsamemarioo	7645.68	82.94488525390625	14840	1869857	600441	87429	1408925639	10101342379	7	50	114	US	118
3007738	855	vaporlol	7644.17	99.10798645019531	55752	11252682	1178994	137835	9528924373	74531100168	39	463	450	DE	49
1694523	856	Hijikata	7642.44	99.35460662841797	189935	35211607	1983641	146960	46998992710	344829927583	515	3879	1319	PL	35
19048	857	Mismagius	7642.4	98.79338073730469	97620	18234508	1686246	221233	39124411011	159277825320	370	3946	678	BR	22
4945688	858	Rairiku	7642.31	98.98682403564453	42472	9015663	790535	70119	16056804985	82809369044	29	691	669	AU	25
803766	859	-cr1mmy-	7641.88	99.14811706542969	314176	50847572	3152057	272402	74468519637	498015881696	1961	5646	1255	RU	30
6979693	860	dokhakerok	7641.55	98.65406036376953	173939	16962603	1453854	169457	8193602531	130020337764	31	421	317	RU	31
4282963	861	vitoco09	7641.33	98.95657348632812	29799	6085092	355675	40193	12627595375	59159623827	60	362	360	CL	16
654098	862	Nitro	7641.08	99.5282974243164	157315	28534773	1758634	211685	31609867526	267323699565	386	2063	907	MX	10
3354406	863	Yellowl	7638.34	99.48143768310547	65001	11114347	575024	55092	11558759944	128388777474	52	585	255	BR	23
3959582	864	kiiro127	7637.61	98.87171936035156	67031	9389839	999654	110285	12619762499	60331590797	20	504	954	DE	50
5784075	865	[ Larssen ]	7637.08	98.9477310180664	66048	14656542	803735	61716	19110340315	152229574870	36	810	606	PT	2
7707679	866	TVH Caterpillar	7636.85	97.03478240966797	3277	806954	74067	5704	2726204597	6479933306	0	194	269	JP	78
2468171	867	Colors	7636.44	98.64512634277344	56950	12137204	1291111	166206	15368161028	113669536428	22	515	527	US	119
7073613	868	yotampoco	7636.41	99.03865814208984	27218	5726714	428278	52642	9309130710	47425398055	32	404	588	ES	9
2921265	869	- BLiTz -	7636.01	99.01629638671875	126771	19596430	1710316	205885	23991236334	162063464494	58	1354	698	DE	51
1590115	870	step_201064	7635.46	98.6926498413086	72189	16232417	1285472	136817	18651183200	147980584773	20	794	1022	TW	27
3811954	871	Lunedill	7633.81	98.09500885009766	148452	21178639	1492529	136231	19457430636	191928699189	99	775	523	VE	3
6571674	872	Shelter	7633.7	95.09508514404297	62544	9239712	1225996	87063	8833686045	75230358706	104	696	338	KR	85
5960803	873	spyro657	7631.98	98.52595520019531	33590	4015450	426490	54685	4804009897	23790207995	70	450	456	US	120
5239385	874	My Angel Borja	7631.47	97.51801300048828	77360	8714475	1584139	254158	7628556528	39808072195	171	732	595	ES	10
2485447	875	Genny	7630.3	99.40675354003906	77602	12932930	704172	76527	13684138287	116530667201	77	712	483	EE	4
3036203	876	Kano	7629.55	99.3290786743164	81231	23260366	1404887	223898	28096861493	176934816813	332	1081	1865	AU	26
491522	877	mugio3	7625.87	99.76022338867188	107485	23428856	687010	94727	22807615599	256526127144	1178	983	34	JP	79
1603168	878	dioguitar44	7621.06	97.4726333618164	80704	17588401	2179717	217370	26152674089	129633618696	35	1656	974	CN	35
4508048	879	JohnyZ	7620.18	99.2037353515625	56572	14214777	910265	97354	34196543526	180245981673	125	1693	859	GR	4
3016611	880	[ baka 3b ]	7619.45	98.8603515625	77737	13799210	1396990	140873	32888579782	126208232132	36	2087	1462	CN	36
916693	881	Neab	7618.56	99.08893585205078	131152	34584736	1596115	215459	79183110635	468426392650	963	4731	1223	CL	17
5272823	882	GuessWho	7618.08	98.26610565185547	56809	10190480	867633	98523	8502110107	63645547113	84	829	515	GB	35
6412746	883	HowlWater	7617.34	95.31114196777344	52727	6683325	948982	99784	10032331629	57398577746	30	525	498	US	121
1022587	884	Lulek	7617.01	98.87210845947266	64742	14096398	953301	93905	26238856954	144310860117	43	1098	1156	PL	36
4607827	885	Liya	7613.78	98.9089126586914	31434	7443557	484764	38686	19447074510	68221612779	158	1771	888	KR	86
3533706	886	[ Enju-chan ]	7613.45	98.181396484375	78135	9685772	1251923	182860	8087827413	61250795416	16	584	256	US	122
1275758	887	Dark PHOENIX	7613.39	98.68860626220703	106146	20804920	1812770	168127	43777319793	253917510046	67	1953	833	CN	37
3623805	888	kjuszino	7609.15	98.14860534667969	119714	15299229	1839780	227041	11539945353	100738236891	22	578	662	PL	37
4106400	889	Blanco	7608.65	98.68023681640625	79295	12974899	1623703	205735	15742353200	92408149715	26	748	885	AR	10
4674054	890	byfar	7606.3	96.90027618408203	49735	11162964	1259823	109118	12891482823	82551234067	7	414	676	US	123
3429926	891	Crissinop	7605.71	99.60747528076172	71186	12942311	387914	44995	20173092951	164116285975	2255	600	37	IT	12
1776275	892	Andrew	7604.42	99.52139282226562	128668	23294728	1038409	130959	38429431508	221895161856	1497	2694	915	US	124
3053599	893	Zakura	7602.73	98.04466247558594	70635	8614161	893223	90363	11225034059	66393038856	37	747	540	DK	8
304520	894	Piotrekol	7597.88	98.79386138916016	101387	24641114	1459333	159044	65728005517	270897518976	423	4649	1355	PL	38
2061326	895	[ oitaN ]	7597.27	97.07815551757812	64643	9231412	870581	100288	14337279622	59526505607	160	1378	952	JP	80
1901534	896	0120	7594.22	99.1004638671875	73977	14786967	1183520	150280	25125715224	155541780910	0	1097	620	US	125
3047470	897	Fataliis	7593.95	99.28485870361328	76185	14834133	1226516	156978	20305076324	127264833380	116	1000	623	AT	12
6703655	898	PandaCattle	7593.03	97.98523712158203	83990	9584724	1570148	175741	8460317982	60537621205	14	454	473	CN	38
5110677	899	PandaWolf9a	7590.88	98.44292449951172	56672	9812554	944559	94210	14637791000	77043503908	37	744	840	GB	36
3734954	900	Elzbieta	7590.59	98.91397094726562	62024	11943810	866681	118660	12686636647	74981433285	90	774	814	UA	5
1694887	901	mrzomb	7586.03	99.09249877929688	100977	24179678	1767881	230061	69691773865	321773102639	553	2528	1415	FR	31
1164818	902	gudetamaJP	7583.13	98.6949691772461	79548	16145050	1011268	86092	45847362992	187954104380	511	3686	1121	JP	81
3515347	903	bbackspinblow	7581.72	99.32879638671875	24559	5159057	298559	32302	15790218745	62418886170	36	489	586	KR	87
694955	904	UoooooN	7580.31	98.81745910644531	52342	9907872	680788	81480	20068301814	101108876218	139	1030	862	JP	82
4507179	905	Asunamaru	7580.16	99.22187042236328	64026	9803512	643561	68269	13445908558	98872846141	48	746	451	DE	52
7488955	906	Wind God Girl	7578.67	98.75402069091797	42372	7038835	391578	27384	11169742715	65018745835	62	457	559	TW	28
3937562	907	Yuusuke	7577.57	98.86656951904297	136647	19710607	1490840	196745	23057221734	169025524401	153	850	1246	US	126
2378346	908	ExpertBOT	7576.17	98.64778900146484	78956	13214376	1036719	98909	20529087863	127536491644	105	798	523	KR	88
5933497	909	Cream	7576.01	98.74317932128906	110703	17442000	1292207	126950	21572290683	112249906023	209	1450	1560	KR	89
4543075	910	Minu	7575.66	99.61036682128906	59263	8067160	255667	19494	17437692853	74774562263	483	1462	407	PY	1
5312102	911	-Shouta-Kun-	7573.22	99.12372589111328	60124	12524824	1405047	186448	21430986902	120723228465	129	937	698	MX	11
3583351	912	GaTu	7572.74	98.79298400878906	59142	14941822	1161596	96931	26506490380	172770887286	11	1059	634	AR	11
2490770	913	Cellina	7572.02	98.79240417480469	84453	10664181	625208	57106	11197639761	104139148965	33	534	438	KR	90
177913	914	Hakkero	7570.42	97.90275573730469	120228	17128747	1557726	170437	24189226726	118858220385	967	2679	657	AT	13
1443338	915	punikidesu-	7570.4	99.07183074951172	106822	17246906	1723446	195637	27279428614	162233887179	454	1867	440	JP	83
4420138	916	Kalvin	7567.54	98.28746032714844	85136	11267516	1396358	189981	6961085900	58687244828	61	290	528	US	127
1735867	917	Climate	7567.27	99.061767578125	140336	25571674	1129181	116576	39489786476	282551636835	1473	1881	24	JP	84
3701898	918	kiyumi	7567.21	99.68394470214844	115409	27967710	1152410	110586	34327964043	343573442237	1871	576	335	NZ	4
6090175	919	davidqu2	7566.62	98.5162353515625	74048	15438184	1468509	165482	40689603788	179528351291	29	1303	1071	CN	39
2846454	920	erictran0	7566.44	98.74295043945312	35292	7430955	562394	63353	19062875761	83329285022	77	1054	779	US	128
3562137	921	Swiftaay	7564.64	98.9208755493164	37087	8571073	650897	66970	18805428061	89377782773	94	829	442	GB	37
3322597	922	helix	7563.45	99.41751098632812	101670	15622739	641523	51217	30622064439	162166965535	958	1416	856	GB	38
3336090	923	CeilingWaffle	7563.31	98.96968078613281	89080	17882884	1491976	143203	22565009318	175104252858	30	1109	622	AU	27
1816631	924	gong dae sibal	7562.7	98.13909149169922	62403	10314100	951128	75814	11610418212	87108858986	25	761	347	KR	91
3297678	925	wlkkk	7561.74	98.72889709472656	89125	13587666	978908	96658	13502571274	115471329253	48	784	623	PL	39
4411725	926	- 2301 -	7560.75	98.89649963378906	118988	19711618	1666239	181704	20182775977	160011574135	30	1080	1180	VE	4
2171652	927	iok144	7558.4	99.22492980957031	86365	19368824	1837502	241600	24048392265	140307307423	111	1197	1492	RU	32
5515561	928	Price	7557.55	98.81863403320312	112821	20713697	2615146	275350	10790799218	116884245480	23	347	573	MY	5
6718427	929	Blazemon	7557.05	98.95250701904297	90072	14348400	881967	107189	28317949096	165256800740	194	1528	477	RU	33
2374880	930	Ducks	7556.83	98.25821685791016	110762	15443069	1346882	138253	20555657336	120951678660	117	1299	915	US	129
4138281	931	SyoZohma	7556.71	99.17662811279297	55242	12619004	720191	71562	30497017095	149128101399	83	1207	1132	DE	53
3863328	932	Y o u Y o u	7556.67	99.2040023803711	66365	9532800	595877	69953	9533113748	61099729860	66	615	733	JP	85
6551312	933	kimchii42	7555.97	98.79222869873047	23522	7133524	657854	71842	6778158737	48441444907	19	213	252	US	130
434479	934	ltasia	7555.96	98.41552734375	103171	13830929	1641657	189841	13937911012	92424326229	54	1503	527	CN	40
4856562	935	minus	7555.93	98.95890808105469	81699	13030914	1108972	95063	17447212788	105862041191	59	793	961	US	131
1895660	936	-Nanami Aoyama-	7555.49	98.67832946777344	32820	7598302	563551	64430	26082767827	92169741908	161	1737	618	TW	29
1567069	937	Burgerpower	7554.37	99.01305389404297	49659	10783380	816489	90927	16376937075	93316222306	64	800	903	SE	17
1073575	938	Rekens	7554.28	99.30006408691406	72133	14008861	904222	88246	29358709982	123527470457	206	2133	1396	ES	11
4199233	939	My Angel Shimo	7552.97	98.54066467285156	57213	7694692	576252	50583	16121674909	76573993635	182	1213	705	US	132
